,Latitude,Longitude,Store_Number,Address,Fuel,Num,store,NOP,Phone_Number,Country,State_Province
4997,-77.528673,39.74163,Walmart Supercenter,"12751 Washington Township Blvd,Waynesboro,PA,17268 ,,(717) 762-2282",None,3633,walmart supercenter,0,(717) 762-2282,USA,PA
4998,-80.128791,39.894075,Walmart Supercenter,"405 Murtha Dr; I-79 Exit 14,Waynesburg,PA,15370 ,(NOP),(724) 627-3496",None,5446,walmart supercenter,1,(724) 627-3496,USA,PA
4999,-79.889433,40.027853,Walmart Supercenter,"134 Daniel Kendall Dr,West Brownsville,PA,15417 ,,(724) 364-4076",None,4501,walmart supercenter,0,(724) 364-4076,USA,PA
5000,-79.949344,40.344642,Sam's Club,"2251 Century Dr,West Mifflin,PA,15122 ,,(412) 653-8622",Gas,6679,sam's club,0,(412) 653-8622,USA,PA
5001,-79.945593,40.342441,Walmart Supercenter,"2351 Century Dr,West Mifflin,PA,15122 ,,(412) 655-3404",None,2281,walmart supercenter,0,(412) 655-3404,USA,PA
5002,-75.489893,40.645166,Walmart Supercenter,"2601 Macarthur Rd,Whitehall,PA,18052 ,(NOP),(610) 266-9645",None,2145,walmart supercenter,1,(610) 266-9645,USA,PA
5003,-75.857832,41.237577,Walmart Supercenter,"2150 Wilkes Barre Twnsp Mktpl,Wilkes Barre,PA,18702 ,(NOP),(570) 821-6180",None,1623,walmart supercenter,1,(570) 821-6180,USA,PA
5004,-75.863822,41.234021,Sam's Club,"441 Wilkes Barre Twnsp Blvd,Wilkes Barre,PA,18702 ,,(570) 821-5500",Gas,8191,sam's club,0,(570) 821-5500,USA,PA
5005,-75.138505,40.159201,Walmart Supercenter,"2101 Blair Mill Rd; I-276 Exit 343,Willow Grove,PA,19090 ,,(215) 830-8370",None,3564,walmart supercenter,0,(215) 830-8370,USA,PA
5006,-75.140932,40.157051,Sam's Club,"3925 Welsh Rd,Willow Grove,PA,19090 ,,(215) 657-1837",Gas,6676,sam's club,0,(215) 657-1837,USA,PA
5007,-75.169124,40.081579,Walmart,"1000 Easton Rd Suite 200,Wyncote,PA,19095 ,,(215) 887-6737",None,5229,walmart,0,(215) 887-6737,USA,PA
5008,-75.979248,40.34152,Walmart,"1135 Berkshire Blvd,Wyomissing,PA,19610 ,,(610) 376-5848",None,1670,walmart,0,(610) 376-5848,USA,PA
5009,-76.772174,39.96771,Walmart Supercenter,"1000 Town Center Dr,York,PA,17408 ,(NOP),(717) 764-1485",None,2205,walmart supercenter,1,(717) 764-1485,USA,PA
5010,-76.672652,39.978505,Walmart Supercenter,"2801 E Market Bldg B,York,PA,17402 ,(NOP),(717) 755-1600",None,1529,walmart supercenter,1,(717) 755-1600,USA,PA
5011,-76.672475,39.978528,Sam's Club,"2801 E Market St,York,PA,17402 ,,(717) 840-0111",Gas,8161,sam's club,0,(717) 840-0111,USA,PA
5012,-63.15272,46.26222,Walmart Supercentre,"80 Buchanan Dr,Charlottetown ,PE C1E 2E5,(902) 628-4600",None,3162,walmart supercentre,0,(902) 628-4600,Canada,PE
5013,-63.778754,46.41809,Walmart Supercentre,"511 Granville St,Summerside ,PE C1N 5J4,(902) 432-3570",None,3644,walmart supercentre,0,(902) 432-3570,Canada,PE
5014,-71.650866,48.523818,Walmart Supercentre,"1755 Ave Du Pont Sud,Alma ,QC G8B 1W7,(418) 480-3883",None,5795,walmart supercentre,0,(418) 480-3883,Canada,QC
5015,-68.256474,49.20089,Walmart,"630 Boul LaflËche,Baie-Comeau ,QC G5C 2Y3,(418) 589-9971",None,3002,walmart,0,(418) 589-9971,Canada,QC
5016,-71.204624,46.871663,Walmart Supercentre,"224 Boul Joseph-Casavant,Beauport ,QC G1C 7Z3,(418) 660-4943",None,3646,walmart supercentre,0,(418) 660-4943,Canada,QC
5017,-73.912001,45.680258,Walmart Supercentre,"1333 Boul Michele-Bohec,Blainville,(450_ 419-5930,QC J7C 0M4",None,1185,walmart supercentre,0,(450) 419-5930,Canada,QC
5018,-73.439588,45.448334,Walmart Supercentre,"9000 Boul Leduc,Brossard ,QC J4Y 0E6,(450) 672-5000",None,3007,walmart supercentre,0,(450) 672-5000,Canada,QC
5019,-73.513311,45.370642,Walmart Supercentre,"201 rue De Strasbourg,Candiac ,QC J5R 0B4,(459) 444-5012",None,1203,walmart supercentre,0,(459) 444-5012,Canada,QC
5020,-72.560161,46.368915,Walmart,"300 Rue Barkoff,Cap-de-la Madeleine ,QC G8T 2A3,(819) 379-2992",None,3014,walmart,0,(819) 379-2992,Canada,QC
5021,-73.764854,45.344688,Walmart Supercentre,"250 Boul Brisebois,Chateauguay ,QC J6K 0H5,(450) 699-3435",None,1132,walmart supercentre,0,(450) 699-3435,Canada,QC
5022,-71.055664,48.402488,Walmart Supercentre,"1451 Boul Talbot PL du Royaume,Chicoutimi ,QC G7H 4C1,(418) 693-1500",None,3017,walmart supercentre,0,(418) 693-1500,Canada,QC
5023,-72.7575,45.1906,Walmart Supercentre,"1770 Rue Du Sud,Cowansville ,QC J2K 3G8,(450) 263-6006",None,5839,walmart supercentre,0,(450) 263-6006,Canada,QC
5024,-73.741226,45.444611,Walmart,"400 Ave Dorval,Dorval ,QC H9S 3H7,(514) 636-1145",None,1140,walmart,0,(514) 636-1145,Canada,QC
5025,-72.52284,45.894766,Walmart Supercentre,"1205 Boul RenÈ-LÈvesque,Drummondville ,QC J2C 7V4,(819) 472-6313",None,3023,walmart supercentre,0,(819) 472-6313,Canada,QC
5026,-75.719005,45.46342,Walmart Supercentre,"51 Boul de la Gappe,Gatineau ,QC J8T 0B5,(819) 246-4633",None,1086,walmart supercentre,0,(819) 246-4633,Canada,QC
5027,-75.67546,45.4812,Walmart Supercentre,"640 Boul Maloney Quest,Gatineau ,QC J8P 7M4,(819) 246-8808",None,3125,walmart supercentre,0,(819) 246-8808,Canada,QC
5028,-72.75353,45.41667,Walmart Supercentre,"75 Rue Simonds Nord,Granby ,QC J2J 2S3,(450) 777-8863",None,3035,walmart supercentre,0,(450) 777-8863,Canada,QC
5029,-75.77051,45.435233,Walmart Supercentre,"35 Boul Du Plateau,Hull ,QC J9A 3G1,(819) 772-1911",None,3143,walmart supercentre,0,(819) 772-1911,Canada,QC
5030,-75.733034,45.446205,Walmart Supercentre,"425 Boul Saint-Joseph,Hull ,QC J8Y 3Z9,(819) 920-2000",None,1190,walmart supercentre,0,(819) 920-2000,Canada,QC
5031,-73.414741,46.037549,Walmart Supercentre,"1505 Boul Firestone,Joliette ,QC J6E 9E5,(450) 752-5221",None,3039,walmart supercentre,0,(450) 752-5221,Canada,QC
5032,-73.859977,45.450675,Walmart Supercentre,"17000 Autoroute Transcanadienne,Kirkland ,QC H9J 2M5,(514) 695-3040",None,3044,walmart supercentre,0,(514) 695-3040,Canada,QC
5033,-70.061874,47.356312,Walmart,"160 Rtr 230 Quest,La Pocatiere ,QC G0R 1Z0,(418) 856-2000",None,1173,walmart,0,(418) 856-2000,Canada,QC
5034,-73.50242,45.71902,Walmart Supercentre,"1001 Rue Des Migrateurs,Lachenaie ,QC J6V 0A8,(450) 657-7407",None,1085,walmart supercentre,0,(450) 657-7407,Canada,QC
5035,-74.329431,45.638366,Walmart Supercentre,"480 Rue Bethany,Lachute ,QC J8H 4H5,(450) 562-0255",None,3132,walmart supercentre,0,(450) 562-0255,Canada,QC
5036,-70.910627,45.594042,Walmart,"3130 Rue Laval,Lac-Megantic ,QC G6B 1A4,(819) 583-2882",None,1019,walmart,0,(819) 583-2882,Canada,QC
5037,-73.610505,45.451458,Walmart Supercentre,"6797 Boul Newman,LaSalle ,QC H8N 3E4,(514) 368-2248",None,3046,walmart supercentre,0,(514) 368-2248,Canada,QC
5038,-73.759079,45.563147,Walmart Supercentre,"2075 Boul Chomedey,Laval ,QC H7T 2V9,(450) 681-1126",None,3047,walmart supercentre,0,(450) 681-1126,Canada,QC
5039,-73.696352,45.609137,Walmart Supercentre,"5205 Boul Robert-Bourassa,Laval ,(NOP),QC H7E 0A3,(450) 661-7447",None,1032,walmart supercentre,1,(450) 661-7447,Canada,QC
5040,-73.781809,45.527442,Walmart Supercentre,"700 Autoroute Chomedey Ouest,Laval ,QC H7X 3S9,(450) 969 3226",None,3189,walmart supercentre,0,(450) 969-3226,Canada,QC
5041,-71.173443,46.797478,Walmart Supercentre,"1200 Boul Alphonse-Desjardins,LÈvis ,QC G6V 6Y8,(418) 833-8555",None,3148,walmart supercentre,0,(418) 833-8555,Canada,QC
5042,-73.47385,45.53819,Walmart Supercentre,"1999 Boul Roland-Therrien,Longueuil ,(NOP),QC J4N 1A3,(450) 448-2688",None,3052,walmart supercentre,1,(450) 448-2688,Canada,QC
5043,-73.461327,45.521053,Walmart,"2877 Chemin de Chambly,Longueuil ,QC J4L 1M8,(450) 670-5335",None,1167,walmart,0,(450) 670-5335,Canada,QC
5044,-72.12841,45.281539,Walmart Supercentre,"1935 Rue Sherbrooke,Magog ,(NOP),QC J1X 2T5,(819) 868-0471",None,1076,walmart supercentre,1,(819) 868-0471,Canada,QC
5045,-73.613123,45.723738,Walmart Supercentre,"155 MontÈe Masson,Mascouche ,QC J7K 3B4,(450) 474-6010",None,3149,walmart supercentre,0,(450) 474-6010,Canada,QC
5046,-67.55647,48.84406,Walmart,"150 Rue Piuze,Matane ,QC G4W 4T2,(418) 566-4779",None,1025,walmart,0,(418) 566-4779,Canada,QC
5047,-73.540724,45.580384,Walmart,"3121 Ave de Granby,Montreal ,QC H1N 2Z7,(514) 255-7676",None,1168,walmart,0,(514) 255-7676,Canada,QC
5048,-73.637442,45.502811,Walmart Supercentre,"6700 chemin de la Cote-des-Neiges,Montreal ,QC H3S 2B2,(514) 737-1661",None,1170,walmart supercentre,0,(514) 737-1661,Canada,QC
5049,-73.653562,45.492482,Walmart,"5400 Rue Jean-Talon Quest,MontrÈal ,QC H4P 2T5,(514) 735-5295",None,3165,walmart,0,(514) 735-5295,Canada,QC
5050,-73.61331,45.60607,Walmart Supercentre,"6140 Boul Henri-Bourassa Est,MontrÈal-Nord ,(NOP),QC H1G 5X3,(514) 324-7853",None,3656,walmart supercentre,1,(514) 324-7853,Canada,QC
5051,-73.992814,45.383899,Walmart,"101 Boul Cardinal Leger,Pincourt ,QC J7V 3Y3,(514) 453-5868",None,1171,walmart,0,(514) 453-5868,Canada,QC
5052,-73.510829,45.653241,Walmart,"12675 Rue Sherbrooke E,Pointe-aux-Trembles ,QC H1A 3W7,(514) 642-4441",None,1169,walmart,0,(514) 642-4441,Canada,QC
5053,-73.820076,45.460661,Walmart Supercentre,"195 Boul Hymus,Pointe-Claire ,QC H9R 1E9,(514) 695-7360",None,1202,walmart supercentre,0,(514) 695-7360,Canada,QC
5054,-71.286776,46.576804,Walmart Supercentre,"2700 Boul Laurier,Quebec ,QC G1V 2L8,(418) 656-9407",None,1212,walmart supercentre,0,(418) 656-9407,Canada,QC
5055,-71.252432,46.823524,Walmart Supercentre,"550 boul Wilfrid-Hamel,Quebec ,(NOP),QC G1M 2S6,(418) 641-5945",None,1201,walmart supercentre,1,(418) 641-5945,Canada,QC
5056,-71.304025,46.833712,Walmart Supercentre,"1700 Boul Lebourgneuf,QuÈbec ,QC G2K 2M4,(418) 623-7339",None,3074,walmart supercentre,0,(418) 623-7339,Canada,QC
5057,-73.456168,45.742546,Walmart,"100 Boul Brien Suite 66,Repentigny ,QC J3V 6J1,(450) 654-8886",None,3079,walmart,0,(450) 654-8886,Canada,QC
5058,-68.4971,48.45416,Walmart Supercentre,"415 MontÈe Industrelle-et-Commerciale,Rimouski ,QC G5M 1Y1,(418) 722-1990",None,3198,walmart supercentre,0,(418) 722-1990,Canada,QC
5059,-69.552196,47.821885,Walmart Supercentre,"100 Rue Des Cerisiers,RiviËre-du-Loup ,QC G5R 6E8,(418) 862-3003",None,3655,walmart supercentre,0,(418) 862-3003,Canada,QC
5060,-73.821508,45.62962,Walmart Supercentre,"401 Boul CurÈ-Labelle,RosemËre ,QC J7A 3T2,(450) 435-2982",None,3080,walmart supercentre,0,(450) 435-2982,Canada,QC
5061,-79.042499,48.243042,Walmart Supercentre,"275 Boul Rideau,Rouyn-Noranda ,QC J9X 5Y6,(819) 762-2445",None,3136,walmart supercentre,0,(819) 762-2445,Canada,QC
5062,-73.38347,45.50874,Walmart Supercentre,"1475 Boul Saint-Bruno,Saint-Bruno-de-Montarville ,QC J3B 3T6,(450) 653-9996",None,3140,walmart supercentre,0,(450) 653-9996,Canada,QC
5063,-73.58694,45.38965,Walmart Supercentre,"500 Voie De Desserte,Saint-Constant ,QC J5A 2E7,(450) 632-2192",None,3642,walmart supercentre,0,(450) 632-2192,Canada,QC
5064,-74.27427,46.04312,Walmart Supercentre,"400 Rue Laverdure,Sainte-Agathe-des-Monts ,QC J8C 0A2,(819) 326-9559",None,1020,walmart supercentre,0,(819) 326-9559,Canada,QC
5065,-71.348048,46.782772,Walmart Supercentre,"1470 Rue Jules Verne,Sainte-Foy ,(NOP),QC G2G 2R5,(418) 874-6068",None,3146,walmart supercentre,1,(418) 874-6068,Canada,QC
5066,-73.92018,45.578839,Walmart Supercentre,"764 boul. Arthur-SauvÈ,Saint-Eustache ,QC J7R 4K3,(450) 491 6922",None,3089,walmart supercentre,0,(450) 491-6922,Canada,QC
5067,-70.681217,46.128574,Walmart Supercentre,"750 107e Rue,Saint-Georges-de-Beauce ,QC G5Y 0A1,(418) 220-0101",None,1040,walmart supercentre,0,(418) 220-0101,Canada,QC
5068,-72.97772,45.64132,Walmart,"5950 Rue Martineau,Saint-Hyacinthe ,QC J2R 2H6,(450) 796-4001",None,3137,walmart,0,(450) 796-4001,Canada,QC
5069,-73.296207,45.331953,Walmart Supercentre,"100 Rue Omer-Marcil,Saint-Jean-sur-Richelieu ,QC J2W 2X2,(450) 349-0666",None,3090,walmart supercentre,0,(450) 349-0666,Canada,QC
5070,-74.01691,45.7608,Walmart Supercentre,"1030 Boul Du Grand-HÈron,Saint-JÈrÙme ,QC J7Y 5K8,(450) 438-6776",None,3190,walmart supercentre,0,(450) 438-6776,Canada,QC
5071,-73.590935,45.574849,Walmart Supercentre,"7600 Viau Boul,Saint-Leonard ,QC H1S 2P3,(514) 723-9000",None,1183,walmart supercentre,0,(514) 723-9000,Canada,QC
5072,-73.57276,45.59166,Walmart Supercentre,"7445 Boul Langelier,Saint-LÈonard ,QC H1S 1V9,(514) 899-1889",None,3094,walmart supercentre,0,(514) 899-1889,Canada,QC
5073,-71.273771,46.727719,Walmart Supercentre,"700 Rue de la Concorde,Saint-Romuald ,QC G6W 8A8,(418) 834-5115",None,1045,walmart supercentre,0,(418) 834-5115,Canada,QC
5074,-74.118237,45.270671,Walmart Supercentre,"2050 Boul Monseigneur-Langlois,Salaberry-de-Valleyfield ,QC J6S 5R1,(450) 371-5188",None,3639,walmart supercentre,0,(450) 371-5188,Canada,QC
5075,-66.392974,50.22618,Walmart,"1005 Boul Laure,Sept-Œles ,QC G4R 4S6,(418) 968-5151",None,3085,walmart,0,(418) 968-5151,Canada,QC
5076,-72.749455,46.553894,Walmart Supercentre,"1600 Boul Royal,Shawinigan ,QC G9N 8S8,(819) 537-3113",None,3647,walmart supercentre,0,(819) 537-3113,Canada,QC
5077,-71.964918,45.417597,Walmart Supercentre,"4050 Boul Josaphat-Rancourt,Sherbrooke ,(NOP),QC J1L 3C6,(819) 823-8382",None,3086,walmart supercentre,1,(819) 823-8382,Canada,QC
5078,-71.871285,45.420848,Walmart,"940 13E Ave Nord,Sherbrooke ,QC J1E 3J7,(819) 346-2626",None,1172,walmart,0,(819) 346-2626,Canada,QC
5079,-71.29614,46.113811,Walmart Supercentre,"1025 Boul Frontenac Est,Thetford Mines ,QC G6G 6S7,(418) 338-4884",None,5832,walmart supercentre,0,(418) 338-4884,Canada,QC
5080,-72.564553,46.322222,Walmart Supercentre,"4520 Boul des Recollets,Trois-RiviËres ,QC G9A 4N2,(819) 372-1181",None,3108,walmart supercentre,0,(819) 372-1181,Canada,QC
5081,-77.838715,48.095469,Walmart Supercentre,"1855 3e Ave Quest,Val-d'or ,QC J9P 7A9,(819) 874-8411",None,3139,walmart supercentre,0,(819) 874-8411,Canada,QC
5082,-74.056784,45.395387,Walmart Supercentre,"3050 Boul de la Gare,Vaudreuil-Dorion ,QC J7V 9J5,(450) 510-3314",None,1057,walmart supercentre,0,(450) 510-3314,Canada,QC
5083,-71.92869,46.06591,Walmart,"110 Boul Arthabaska Quest,Victoriaville ,QC G6P 6S2,(819) 758-5136",None,3739,walmart,0,(819) 758-5136,Canada,QC
5084,-73.706588,45.491931,Walmart Supercentre,"3820 Boul de la Cote Vertu,Ville Saint-Laurent ,QC H4R 1P8,(514) 832-4810",None,1189,walmart supercentre,0,(514) 832-4810,Canada,QC
5085,-73.103305,46.023207,Walmart,"450 Boul Poliquin,Sorel-Tracy,QC.,J3P 7R5 ,,(450) 743-2992",None,1174,walmart,0,(450) 743-2992,Canada,QC
5086,-71.566457,41.664171,Walmart Supercenter,"650 Centre Of New England Blvd; I-95 Exit 6A,Coventry,RI,02816 ,,(401) 823-7780",None,2283,walmart supercenter,0,(401) 823-7780,USA,RI
5087,-71.499749,41.787931,Walmart Supercenter,"1776 Plainfield Pike; I-295 Exit 4,Cranston,RI,02921 ,(NOP),(401) 946-2030",None,1873,walmart supercenter,1,(401) 946-2030,USA,RI
5088,-71.317647,41.510557,Walmart,"199 Connell Hwy,Newport,RI,02840 ,(NOP),(401) 848-5167",None,2885,walmart,1,(401) 848-5167,USA,RI
5089,-71.49162,41.584927,Walmart Supercenter,"1031 Ten Rod Rd,North Kingstown,RI,02852 ,,(401) 294-0025",None,2261,walmart supercenter,0,(401) 294-0025,USA,RI
5090,-71.505949,41.97689,Walmart Supercenter,"7 Dowling Village Rd,North Smithfield,RI,02896 ,,(401) 766-1961",None,2225,walmart supercenter,0,(401) 766-1961,USA,RI
5091,-71.416721,41.844771,Walmart,"51 Silver Spring St; I-95 Exit 24,Providence,RI,02904 ,(NOP),(401) 272-5047",None,3301,walmart,1,(401) 272-5047,USA,RI
5092,-71.479177,41.719013,Walmart,"650 Bald Hill Rd,Warwick,RI,02886 ,(NOP),(401) 821-1766",None,2747,walmart,1,(401) 821-1766,USA,RI
5093,-71.413643,41.753235,Walmart,"840 Post Rd I-95 Exit 14,Warwick,RI,02888 ,(NOP),(401) 781-2233",None,2373,walmart,1,(401) 781-2233,USA,RI
5094,-71.766712,41.353243,Walmart Supercenter,"258 Post Rd,Westerly,RI,02891 ,(NOP),(401) 322-0790",None,1964,walmart supercenter,1,(401) 322-0790,USA,RI
5095,-81.718598,33.518428,Walmart Supercenter,"2035 Whiskey Rd,Aiken,SC,29803 ,,(803) 648-9197",None,0514,walmart supercenter,0,(803) 648-9197,USA,SC
5096,-81.779311,33.562252,Sam's Club,"220 Jefferson Davis Hwy,Aiken,SC,29801 ,,(803) 761-6908",Gas/Diesel,4879,sam's club,0,(803) 761-6908,USA,SC
5097,-81.766105,33.561374,Walmart Supercenter,"3581 Richland Ave SW,Aiken,SC,29803 ,,(803) 648-5551",None,4487,walmart supercenter,0,(803) 648-5551,USA,SC
5098,-82.631101,34.54367,Wm Nbrhd Mkt,"2003 E Greenville St,Anderson,SC,29621 ,(NOP),(864) 760-6161",None,4443,Walmart nbrhd mkt,1,(864) 760-6161,USA,SC
5099,-82.679222,34.555156,Walmart Supercenter,"3812 Liberty Hwy,Anderson,SC,29621 ,,(864) 225-1800",None,0396,walmart supercenter,0,(864) 225-1800,USA,SC
5100,-82.676694,34.555816,Sam's Club,"3812 Liberty Hwy. Suite 6,Anderson,SC,29621 ,,(864) 261-7609",None,6463,sam's club,0,(864) 261-7609,USA,SC
5101,-82.677044,34.488748,Walmart Supercenter,"651 Hwy 28 Bypass,Anderson,SC,29624 ,,(864) 261-7420",None,0644,walmart supercenter,0,(864) 261-7420,USA,SC
5102,-81.392017,33.238915,Walmart Supercenter,"11391 Dunbarton Blvd,Barnwell,SC,29812 ,,(803) 259-2000",None,0795,walmart supercenter,0,(803) 259-2000,USA,SC
5103,-80.63391,32.406142,Walmart Supercenter,"265 Sea Island Pkwy,Beaufort,SC,29907 ,,(843) 489-3216",None,7181,walmart supercenter,0,(843) 489-3216,USA,SC
5104,-80.73353,32.424594,Walmart Supercenter,"350 Robert Smalls Pkwy,Beaufort,SC,29906 ,,(843) 522-8221",None,1383,walmart supercenter,0,(843) 522-8221,USA,SC
5105,-79.702823,34.639465,Walmart Supercenter,"1250 Hwy 9,Bennettsville,SC,29512 ,,(843) 479-0002",None,4457,walmart supercenter,0,(843) 479-0002,USA,SC
5106,-80.853749,32.258244,Sam's Club,"14 Bluffton Rd,Bluffton,SC,29910 ,,(843) 837-1993",Gas/Diesel,6582,sam's club,0,(843) 837-1993,USA,SC
5107,-80.854435,32.258973,Walmart Supercenter,"4 Bluffton Rd,Bluffton,SC,29910 ,,(843) 815-5159",None,6395,walmart supercenter,0,(843) 815-5159,USA,SC
5108,-81.9843478,35.0510585,Murphy: USA,"155 Rainbow Lake Rd,Boiling Springs,SC,29316 ,,(864) 578-2099",Gas/Diesel,7130,murphy: usa,0,(864) 578-2099,USA,SC
5109,-81.9869,35.0502,Walmart Supercenter,"4000 Hwy #9,Boiling Springs,SC,29316 ,,(864) 814-2889",Gas/Diesel,2806,walmart supercenter,0,(864) 814-2889,USA,SC
5110,-80.649122,34.250317,Walmart Supercenter,"2240 W Dekalb St.,Camden,SC,29020 ,,(803) 425-5746",None,0634,walmart supercenter,0,(803) 425-5746,USA,SC
5111,-81.074303,33.977371,Wm Nbrhd Mkt,"1355 Knox Abbott Dr,Cayce,SC,29033 ,,(803) 223-0762",Gas/Diesel,5378,Walmart nbrhd mkt,0,(803) 223-0762,USA,SC
5112,-82.7590428,34.7071986,Murphy: USA,"1290 Eighteen Mile Road,Central ,SC,29630 ,,(864) 639-6905",Gas/Diesel,6940,murphy: usa,0,(864) 639-6905,USA,SC
5113,-82.761022,34.706565,Walmart Supercenter,"1286 Eighteen Mile Rd,Central,SC,29630 ,,(864) 639-2525",Gas/Diesel,3222,walmart supercenter,0,(864) 639-2525,USA,SC
5114,-79.967844,32.721415,Walmart Supercenter,"1231 Folly Rd,Charleston,SC,29412 ,,(843) 762-9034",None,2348,walmart supercenter,0,(843) 762-9034,USA,SC
5115,-80.081003,32.822709,Walmart Supercenter,"3951 W Ashley Circle,Charleston,SC,29414 ,,(843) 763-5554",Gas/Diesel,1748,walmart supercenter,0,(843) 763-5554,USA,SC
5116,-80.0801101,32.8240049,Murphy: USA,"3969 W Ashley Circle,Charleston,SC,29407 ,,(843) 571-2866",Gas/Diesel,7257,murphy: usa,0,(843) 571-2866,USA,SC
5117,-79.931699,34.70222,Walmart Supercenter,"1040 Chesterfield Hwy 10,Cheraw,SC,29520 ,,(843) 537-6381",Gas/Diesel,0642,walmart supercenter,0,(843) 537-6381,USA,SC
5118,-79.9320341,34.699154,Murphy: USA,"1042 Chesterfield Hwy,Cheraw,SC,29520 ,,(843) 921-9911",Gas/Diesel,7459,murphy: usa,0,(843) 921-9911,USA,SC
5119,-81.192012,34.699452,Walmart Supercenter,"1691 J A Cochran Byp,Chester,SC,29706 ,,(803) 581-6278",None,1603,walmart supercenter,0,(803) 581-6278,USA,SC
5120,-82.801732,34.697882,Wm Nbrhd Mkt,"680 Old Greenville Hwy,Clemson,SC,29631 ,(NOP),(864) 722-6050",Gas,4445,Walmart nbrhd mkt,1,(864) 722-6050,USA,SC
5121,-80.8908071,34.1138028,Murphy: USA,"10058 Two Notch Road,Columbia,SC,29223 ,,(803) 419-5695",Gas/Diesel,6615,murphy: usa,0,(803) 419-5695,USA,SC
5122,-80.888514,34.112945,Walmart Supercenter,"10060 Two Notch Rd,Columbia,SC,29223 ,,(803) 736-8123",Gas/Diesel,1339,walmart supercenter,0,(803) 736-8123,USA,SC
5123,-81.16822,33.944111,Wm Nbrhd Mkt,"1019 Old Barnwell Rd,Columbia,SC,29170 ,,(803) 821-7049",None,5291,Walmart nbrhd mkt,0,(803) 821-7049,USA,SC
5124,-81.108183,34.029984,Walmart Supercenter,"1326 Bush River Rd; I-26 Exit 108,Columbia,SC,29210 ,,(803) 750-3097",Gas/Diesel,4379,walmart supercenter,0,(803) 750-3097,USA,SC
5125,-81.108528,34.030822,Murphy: USA,"1330 Bush River Road,Columbia,SC,29210 ,,(803) 772-0310",Gas/Diesel,7460,murphy: usa,0,(803) 772-0310,USA,SC
5126,-80.966261,34.13768,Walmart Supercenter,"321 Killian Rd; I-77 Exit 22,Columbia,SC,29203 ,,(803) 754-8884",None,4506,walmart supercenter,0,(803) 754-8884,USA,SC
5127,-81.151251,34.071854,Sam's Club,"350 Harbison Blvd; I-26 Exit 103,Columbia,SC,29212 ,,(803) 749-9838",Gas/Diesel,6203,sam's club,0,(803) 749-9838,USA,SC
5128,-81.152176,34.074121,Walmart Supercenter,"360 Harbison Blvd; I-26 Exit 103,Columbia,SC,29212 ,,(803) 781-0762",None,1164,walmart supercenter,0,(803) 781-0762,USA,SC
5129,-81.110635,34.056027,Wm Nbrhd Mkt,"3603 Broad River Rd,Columbia,SC,29210 ,,(803) 567-6503",None,5318,Walmart nbrhd mkt,0,(803) 567-6503,USA,SC
5130,-80.950955,34.02134,Walmart Supercenter,"5420 Forest Dr; I-77 Exit 12,Columbia,SC,29206 ,,(803) 782-0323",None,2214,walmart supercenter,0,(803) 782-0323,USA,SC
5131,-80.949799,34.018697,Sam's Club,"5426 Forest Dr; I-77 Exit 12,Columbia,SC,29206 ,,(803) 790-1581",Gas,8283,sam's club,0,(803) 790-1581,USA,SC
5132,-80.878102,34.122065,Sam's Club,"733 Fashion Dr,Columbia,SC,29229 ,,(803) 223-0994",Gas/Diesel,4872,sam's club,0,(803) 223-0994,USA,SC
5133,-80.939507,33.96363,Walmart Supercenter,"7520 Garners Ferry Rd,Columbia,SC,29209 ,,(803) 783-1277",Gas/Diesel,1286,walmart supercenter,0,(803) 783-1277,USA,SC
5134,-80.939003,33.9620361,Murphy: USA,"7530 Garners Ferry Rd,Columbia,SC,29209 ,,(803) 647-1414",Gas/Diesel,7057,murphy: usa,0,(803) 647-1414,USA,SC
5135,-78.984717,33.77473,Walmart Supercenter,"151 Myrtle Ridge Rd,Conway,SC,29526 ,,(843) 234-2040",None,4664,walmart supercenter,0,(843) 234-2040,USA,SC
5136,-79.090611,33.859074,Walmart Supercenter,"2709 Church St,Conway,SC,29526 ,,(843) 365-0303",None,0586,walmart supercenter,0,(843) 365-0303,USA,SC
5137,-79.825369,34.825369,Walmart Supercenter,"251 Andover Pl,Darlington,SC,29532 ,,(843) 393-2067",None,7188,walmart supercenter,0,(843) 393-2067,USA,SC
5138,-79.374369,34.435747,Walmart Supercenter,"805 EnterpriSE Rd; I-95 Exit 193,Dillon,SC,29536 ,,(843) 841-9800",None,0627,walmart supercenter,0,(843) 841-9800,USA,SC
5139,-82.549324,34.828832,Walmart Supercenter,"115 Rolling Hills Circle,Easley,SC,29640 ,,(864) 859-8595",None,0631,walmart supercenter,0,(864) 859-8595,USA,SC
5140,-82.543001,34.829703,Sam's Club,"309 Rolling Hills Circle,Easley,SC,29640 ,,(864) 644-9000",Gas/Diesel,4901,sam's club,0,(864) 644-9000,USA,SC
5141,-79.823616,34.191643,Sam's Club,"200 Beltline Dr,Florence,SC,29501 ,,(843) 662-2769",Gas/Diesel,6571,sam's club,0,(843) 662-2769,USA,SC
5142,-79.7679855,34.1558859,Murphy: USA,"2010 S Irby St,Florence,SC,29505 ,,(843) 669-7379",Gas/Diesel,7146,murphy: usa,0,(843) 669-7379,USA,SC
5143,-79.76542,34.155495,Walmart Supercenter,"2014 S Irby St,Florence,SC,29505 ,,(843) 292-0862",Gas/Diesel,2703,walmart supercenter,0,(843) 292-0862,USA,SC
